away_final_score,away_team,g_id,home_final_score,home_team
2,tex,201500874.0,1,oak
1,was,201500875.0,6,nya
2,ana,201500876.0,4,tba
6,ari,201500877.0,7,lan
2,bos,201500878.0,5,bal
12,chn,201500879.0,3,det
1,hou,201500880.0,4,cha
7,kca,201500881.0,2,min
2,mia,201500882.0,7,tor
0,mil,201500883.0,2,pit
2,phi,201500884.0,5,cin
1,sdn,201500885.0,4,atl
9,sea,201500886.0,3,cle
8,sfn,201500887.0,5,nyn
4,sln,201500888.0,2,col
4,tex,201500889.0,5,oak
5,was,201500890.0,4,nya
6,ana,201500891.0,2,tba
5,bos,201500892.0,6,bal
3,cin,201500893.0,6,chn
0,col,201500894.0,6,mia
6,sdn,201500895.0,4,atl
0,sea,201500896.0,6,cle
4,sfn,201500897.0,5,nyn
0,tex,201500898.0,7,oak
5,was,201500899.0,6,mil
1,ari,201500900.0,0,sfn
3,atl,201500901.0,5,nyn
5,cha,201500902.0,7,tba
5,cin,201500903.0,4,chn
0,cle,201500904.0,4,det
1,col,201500905.0,5,mia
0,kca,201500906.0,4,sln
4,lan,201500907.0,3,sdn
2,min,201500908.0,6,tex
3,nya,201500909.0,11,bal
4,oak,201500910.0,5,ana
0,phi,201500911.0,1,pit
0,sea,201500912.0,10,hou
13,tor,201500913.0,10,bos
4,was,201500914.0,8,mil
4,ari,201500915.0,2,sfn
5,atl,201500916.0,3,nyn
4,cha,201500917.0,5,tba
3,cin,201500918.0,4,chn
5,cle,201500919.0,4,det
1,col,201500920.0,4,mia
2,kca,201500921.0,3,sln
1,lan,201500922.0,2,sdn
7,min,201500923.0,11,tex
4,nya,201500924.0,9,bal
0,oak,201500925.0,1,ana
3,phi,201500926.0,4,pit
8,sea,201500927.0,1,hou
5,tor,201500928.0,4,bos
7,was,201500929.0,2,mil
4,ari,201500930.0,0,sfn
8,atl,201500931.0,10,nyn
1,cha,201500932.0,2,tba
1,cin,201500933.0,2,chn
1,cle,201500934.0,8,det
4,col,201500935.0,1,mia
4,lan,201500936.0,2,sdn
4,min,201500937.0,3,tex
5,nya,201500938.0,3,bal
8,oak,201500939.0,1,ana
0,phi,201500940.0,1,pit
0,sea,201500941.0,13,hou
13,tor,201500942.0,5,bos
4,was,201500943.0,0,mil
7,ari,201500944.0,3,ana
4,atl,201500945.0,2,bos
0,cha,201500946.0,11,pit
0,cin,201500947.0,6,det
3,col,201500948.0,6,hou
8,kca,201500949.0,5,mil
1,lan,201500950.0,4,tex
2,min,201500951.0,3,sln
1,nya,201500952.0,2,mia
9,oak,201500953.0,1,sdn
0,phi,201500954.0,4,bal
5,sea,201500955.0,1,sfn
3,tor,201500956.0,4,nyn
1,was,201500957.0,6,tba
1,ari,201500958.0,4,ana
4,atl,201500959.0,9,bos
0,cha,201500960.0,3,pit
5,cin,201500961.0,2,det
6,cle,201500962.0,0,chn
5,col,201500963.0,8,hou
7,kca,201500964.0,2,mil
2,lan,201500965.0,3,tex
2,min,201500966.0,3,sln
2,nya,201500967.0,12,mia
6,oak,201500968.0,5,sdn
3,phi,201500969.0,19,bal
2,sea,201500970.0,6,sfn
2,tor,201500971.0,3,nyn
16,was,201500972.0,4,tba
2,ana,201500973.0,3,ari
6,bal,201500974.0,4,phi
2,bos,201500975.0,5,atl
17,chn,201500976.0,0,cle
4,det,201500977.0,8,cin
8,hou,201500978.0,4,col
1,mia,201500979.0,2,nya
2,mil,201500980.0,10,kca
0,nyn,201500981.0,8,tor
3,pit,201500982.0,2,cha
2,sdn,201500983.0,16,oak
0,sfn,201500984.0,2,sea
1,sln,201500985.0,3,min
5,tba,201500986.0,0,was
5,tex,201500987.0,3,lan
7,ana,201500988.0,1,ari
1,bal,201500989.0,2,phi
5,bos,201500990.0,2,atl
3,chn,201500991.0,4,cle
8,hou,201500992.0,4,col
4,mia,201500993.0,9,nya
2,mil,201500994.0,3,kca
1,nyn,201500995.0,7,tor
3,pit,201500996.0,2,cha
3,sdn,201500997.0,1,oak
7,sfn,201500998.0,0,sea
1,sln,201500999.0,2,min
5,tba,201501000.0,3,was
0,tex,201501001.0,0,lan
12,ana,201501002.0,7,oak
4,bal,201501003.0,5,tor
7,bos,201501004.0,3,kca
2,chn,201501005.0,7,min
2,det,201501006.0,7,nya
2,hou,201501007.0,5,sea
0,mia,201501008.0,5,cin
9,mil,201501009.0,5,col
1,nyn,201501010.0,2,atl
1,pit,201501011.0,4,was
2,sdn,201501012.0,4,ari
9,sfn,201501013.0,5,lan
12,sln,201501014.0,4,phi
4,tba,201501015.0,1,cle
2,tex,201501016.0,1,cha
1,ana,201501017.0,4,oak
5,bal,201501018.0,3,tor
4,bos,201501019.0,7,kca
4,chn,201501020.0,1,min
3,det,201501021.0,14,nya
3,hou,201501022.0,6,sea
5,mia,201501023.0,0,cin
1,mil,201501024.0,5,col
4,nyn,201501025.0,6,atl
0,pit,201501026.0,6,was
8,sdn,201501027.0,1,ari
6,sfn,201501028.0,2,lan
10,sln,201501029.0,1,phi
4,tba,201501030.0,1,cle
2,tex,201501031.0,3,cha
2,ana,201501032.0,3,oak
13,bal,201501033.0,9,tor
13,bos,201501034.0,2,kca
8,chn,201501035.0,0,min
12,det,201501036.0,4,nya
6,hou,201501037.0,2,sea
2,mia,201501038.0,5,cin
4,mil,201501039.0,10,col
0,nyn,201501040.0,1,atl
2,pit,201501041.0,9,was
2,sdn,201501042.0,7,ari
2,sfn,201501043.0,10,lan
2,sln,201501044.0,9,phi
0,tba,201501045.0,1,cle
2,tex,201501046.0,3,cha
2,cha,201501047.0,13,min
8,det,201501048.0,5,cle
3,hou,201501049.0,4,ana
4,kca,201501050.0,1,sea
2,lan,201501051.0,4,chn
11,phi,201501052.0,8,nya
8,tor,201501053.0,5,tba
5,ari,201501054.0,10,col
1,atl,201501055.0,3,was
6,bal,201501056.0,4,bos
6,cha,201501057.0,2,min
6,cin,201501058.0,7,pit
7,det,201501059.0,3,cle
13,hou,201501060.0,3,ana
0,kca,201501061.0,7,sea
0,lan,201501062.0,1,chn
2,nyn,201501063.0,3,mil
8,oak,201501064.0,6,tex
11,phi,201501065.0,6,nya
3,sdn,201501066.0,2,sfn
4,sln,201501067.0,3,mia
3,tor,201501068.0,4,tba
8,ari,201501069.0,7,col
1,atl,201501070.0,2,was
1,bal,201501071.0,5,bos
1,cha,201501072.0,6,min
5,cin,201501073.0,2,pit
2,det,201501074.0,8,cle
1,hou,201501075.0,2,ana
8,kca,201501076.0,2,sea
5,lan,201501077.0,2,chn
1,nyn,201501078.0,4,mil
8,oak,201501079.0,2,tex
2,phi,201501080.0,10,nya
0,sdn,201501081.0,6,sfn
6,sln,201501082.0,1,mia
1,tor,201501083.0,0,tba
4,ari,201501084.0,6,col
0,atl,201501085.0,7,was
8,bal,201501086.0,6,bos
8,cha,201501087.0,7,det
5,cin,201501088.0,4,pit
4,lan,201501089.0,0,chn
0,nya,201501090.0,4,hou
2,nyn,201501091.0,0,mil
6,oak,201501092.0,3,tex
8,sdn,201501093.0,13,sfn
5,sln,201501094.0,1,mia
2,ari,201501095.0,4,sdn
2,atl,201501096.0,3,pit
4,bos,201501097.0,3,tba
4,cha,201501098.0,5,det
2,chn,201501099.0,3,sln
1,cin,201501100.0,2,nyn
3,cle,201501101.0,4,bal
8,col,201501102.0,6,sfn
5,kca,201501103.0,2,oak
7,lan,201501104.0,1,mia
4,min,201501105.0,10,mil
3,nya,201501106.0,2,hou
3,sea,201501107.0,1,ana
2,tex,201501108.0,12,tor
5,was,201501109.0,2,phi
2,ari,201501110.0,7,sdn
4,atl,201501111.0,8,pit
1,bos,201501112.0,4,tba
1,chn,201501113.0,8,sln
1,cin,201501114.0,2,nyn
5,col,201501115.0,7,sfn
3,kca,201501116.0,2,oak
2,lan,201501117.0,3,mia
5,min,201501118.0,2,mil
9,nya,201501119.0,6,hou
2,sea,201501120.0,4,ana
4,tex,201501121.0,0,tor
0,was,201501122.0,0,phi
6,ari,201501123.0,4,sdn
2,atl,201501124.0,1,pit
5,bos,201501125.0,3,tba
4,cha,201501126.0,5,det
1,chn,201501127.0,4,sln
2,cin,201501128.0,7,nyn
0,cle,201501129.0,4,bal
0,cle,201501130.0,8,bal
3,col,201501131.0,6,sfn
5,kca,201501132.0,3,oak
2,lan,201501133.0,0,mia
3,min,201501134.0,5,mil
1,nya,201501135.0,3,hou
2,sea,201501136.0,2,ana
2,tex,201501137.0,3,tor
3,was,201501138.0,2,phi
5,was,201501139.0,8,phi
3,bos,201501140.0,1,tor
7,cle,201501141.0,1,tba
1,col,201501142.0,7,oak
1,kca,201501143.0,6,hou
6,lan,201501144.0,10,ari
7,mil,201501145.0,4,phi
7,min,201501146.0,11,cin
1,nya,201501147.0,4,ana
8,tex,201501148.0,1,bal
4,bos,201501149.0,3,tor
2,cha,201501150.0,1,sln
1,chn,201501151.0,0,nyn
6,cle,201501152.0,2,tba
2,col,201501153.0,1,oak
0,kca,201501154.0,4,hou
6,lan,201501155.0,4,ari
4,mil,201501156.0,3,phi
8,min,201501157.0,5,cin
1,nya,201501158.0,2,ana
5,pit,201501159.0,4,det
5,sea,201501160.0,0,sdn
3,sfn,201501161.0,5,mia
8,tex,201501162.0,6,bal
6,was,201501163.0,1,atl
2,bos,201501164.0,11,tor
7,cha,201501165.0,1,sln
2,chn,201501166.0,0,nyn
8,cle,201501167.0,1,tba
1,col,201501168.0,4,oak
5,kca,201501169.0,6,hou
4,lan,201501170.0,3,ari
9,mil,201501171.0,5,phi
1,min,201501172.0,2,cin
3,nya,201501173.0,1,ana
9,pit,201501174.0,3,det
7,sea,201501175.0,0,sdn
5,sfn,201501176.0,6,mia
2,tex,201501177.0,4,bal
1,was,201501178.0,4,atl
12,bos,201501179.0,6,tor
6,chn,201501180.0,1,nyn
5,cle,201501181.0,4,tba
1,col,201501182.0,8,ari
8,mil,201501183.0,7,phi
2,min,201501184.0,0,kca
8,pit,201501185.0,4,det
5,sdn,201501186.0,3,sln
0,sea,201501187.0,4,oak
4,sfn,201501188.0,5,mia
2,tex,201501189.0,0,bal
1,was,201501190.0,2,atl
8,ana,201501191.0,2,tex
0,bal,201501192.0,1,cha
5,cle,201501193.0,2,pit
3,col,201501194.0,4,ari
12,hou,201501195.0,8,bos
2,mia,201501196.0,1,chn
12,mil,201501197.0,1,cin
2,min,201501198.0,3,kca
2,nyn,201501199.0,1,lan
1,phi,201501200.0,2,atl
2,sdn,201501201.0,1,sln
9,sea,201501202.0,5,oak
1,sfn,201501203.0,2,was
5,tba,201501204.0,7,nya
6,tor,201501205.0,8,det
13,ana,201501206.0,0,tex
2,bal,201501207.0,3,cha
0,cle,201501208.0,1,pit
3,col,201501209.0,7,ari
1,hou,201501210.0,6,bos
2,mia,201501211.0,7,chn
7,mil,201501212.0,3,cin
5,min,201501213.0,3,kca
3,nyn,201501214.0,4,lan
5,phi,201501215.0,9,atl
1,sdn,201501216.0,2,sln
0,sea,201501217.0,2,oak
3,sfn,201501218.0,9,was
2,tba,201501219.0,3,nya
3,tor,201501220.0,8,det
12,ana,201501221.0,6,tex
9,bal,201501222.0,1,cha
3,cle,201501223.0,5,pit
6,col,201501224.0,4,ari
4,hou,201501225.0,5,bos
0,mia,201501226.0,2,chn
6,mil,201501227.0,1,cin
2,min,201501228.0,3,kca
8,nyn,201501229.0,0,lan
4,phi,201501230.0,0,atl
1,sdn,201501231.0,3,sln
2,sea,201501232.0,1,oak
1,sfn,201501233.0,3,was
8,tba,201501234.0,1,nya
10,tor,201501235.0,5,det
5,atl,201501236.0,3,mil
2,bal,201501237.0,4,min
3,cin,201501238.0,2,was
12,det,201501239.0,5,sea
9,hou,201501240.0,4,cle
3,nyn,201501241.0,0,sfn
7,phi,201501242.0,10,lan
1,sdn,201501243.0,2,pit
6,sln,201501244.0,0,chn
2,tor,201501245.0,4,cha
10,ana,201501246.0,2,col
4,ari,201501247.0,2,tex
4,atl,201501248.0,3,mil
3,bal,201501249.0,8,min
5,cin,201501250.0,0,was
6,det,201501251.0,7,sea
0,hou,201501252.0,2,cle
3,mia,201501253.0,4,bos
0,nyn,201501254.0,3,sfn
4,oak,201501255.0,3,nya
7,phi,201501256.0,2,lan
2,sdn,201501257.0,3,pit
4,sln,201501258.0,7,chn
3,sln,201501259.0,5,chn
5,tba,201501260.0,9,kca
1,tba,201501261.0,7,kca
2,tor,201501262.0,1,cha
3,ana,201501263.0,2,col
7,ari,201501264.0,4,tex
5,atl,201501265.0,6,mil
3,bal,201501266.0,5,min
5,det,201501267.0,4,sea
2,hou,201501268.0,4,cle
3,mia,201501269.0,6,bos
4,nyn,201501270.0,1,sfn
4,oak,201501271.0,5,nya
0,phi,201501272.0,5,lan
2,sdn,201501273.0,5,pit
6,sln,201501274.0,5,chn
7,tba,201501275.0,9,kca
6,tor,201501276.0,7,cha
2,ana,201501277.0,7,sea
3,atl,201501278.0,5,col
0,cin,201501279.0,2,mia
4,det,201501280.0,2,min
1,hou,201501281.0,3,cle
2,oak,201501282.0,6,nya
0,phi,201501283.0,6,lan
4,sln,201501284.0,1,pit
3,tba,201501285.0,8,kca
0,tor,201501286.0,2,cha
7,ana,201501287.0,3,sea
2,ari,201501288.0,4,nyn
3,atl,201501289.0,5,col
1,cha,201501290.0,0,chn
1,cin,201501291.0,0,mia
6,det,201501292.0,8,min
1,hou,201501293.0,3,tba
2,mil,201501294.0,3,lan
5,nya,201501295.0,1,bos
1,oak,201501296.0,5,cle
2,phi,201501297.0,15,sfn
3,sdn,201501298.0,4,tex
2,sln,201501299.0,5,pit
0,tor,201501300.0,3,kca
2,was,201501301.0,3,bal
0,ana,201501302.0,5,sea
2,ari,201501303.0,4,nyn
2,atl,201501304.0,3,col
5,cha,201501305.0,1,chn
3,cin,201501306.0,14,mia
5,det,201501307.0,9,min
0,hou,201501308.0,3,tba
7,mil,201501309.0,1,lan
3,nya,201501310.0,5,bos
5,oak,201501311.0,4,cle
5,phi,201501312.0,8,sfn
6,sdn,201501313.0,5,tex
5,sln,201501314.0,6,pit
6,tor,201501315.0,2,kca
7,was,201501316.0,4,bal
10,ana,201501317.0,3,sea
3,ari,201501318.0,5,nyn
3,atl,201501319.0,11,col
1,cha,201501320.0,3,chn
1,cin,201501321.0,8,mia
1,det,201501322.0,7,min
3,hou,201501323.0,4,tba
3,mil,201501324.0,4,lan
8,nya,201501325.0,6,bos
2,oak,201501326.0,0,cle
2,phi,201501327.0,4,sfn
2,sdn,201501328.0,1,tex
5,sln,201501329.0,6,pit
10,tor,201501330.0,11,kca
3,was,201501331.0,2,bal
6,aas,201501332.0,3,nas
3,bal,201501333.0,7,det
0,bos,201501334.0,1,ana
2,chn,201501335.0,4,atl
1,cle,201501336.0,6,cin
2,col,201501337.0,4,sdn
4,kca,201501338.0,2,cha
0,kca,201501339.0,2,cha
3,lan,201501340.0,5,was
3,mia,201501341.0,6,phi
5,min,201501342.0,0,oak
2,nyn,201501343.0,3,sln
1,pit,201501344.0,4,mil
3,sea,201501345.0,4,nya
6,sfn,201501346.0,5,ari
2,tba,201501347.0,6,tor
2,tex,201501348.0,3,hou
3,bal,201501349.0,0,det
0,bos,201501350.0,3,ana
4,chn,201501351.0,0,atl
9,cle,201501352.0,4,cin
4,col,201501353.0,5,sdn
7,kca,201501354.0,6,cha
4,lan,201501355.0,2,was
1,mia,201501356.0,3,phi
2,min,201501357.0,3,oak
2,nyn,201501358.0,12,sln
5,pit,201501359.0,8,mil
4,sea,201501360.0,3,nya
8,sfn,201501361.0,4,ari
3,tba,201501362.0,2,tor
7,tex,201501363.0,6,hou
9,bal,201501364.0,3,det
4,chn,201501365.0,1,atl
5,cle,201501366.0,3,cin
1,col,201501367.0,0,sdn
4,kca,201501368.0,1,cha
5,lan,201501369.0,0,was
7,mia,201501370.0,8,phi
1,min,201501371.0,14,oak
3,nyn,201501372.0,1,sln
1,pit,201501373.0,6,mil
1,sea,201501374.0,2,nya
2,sfn,201501375.0,1,ari
0,tba,201501376.0,4,tor
0,tex,201501377.0,10,hou
1,bos,201501378.0,11,ana
3,bos,201501379.0,7,ana
4,chn,201501380.0,5,cin
5,lan,201501381.0,7,atl
1,mia,201501382.0,3,ari
2,nyn,201501383.0,7,was
10,pit,201501384.0,7,kca
4,sea,201501385.0,5,det
2,sfn,201501386.0,4,sdn
3,tba,201501387.0,5,phi
7,tex,201501388.0,8,col
2,bal,201501389.0,3,nya
3,bos,201501390.0,8,hou
5,chn,201501391.0,4,cin
1,cle,201501392.0,8,mil
3,lan,201501393.0,4,atl
3,mia,201501394.0,0,ari
0,min,201501395.0,7,ana
7,nyn,201501396.0,2,was
1,pit,201501397.0,3,kca
11,sea,201501398.0,9,det
9,sfn,201501399.0,3,sdn
8,sln,201501400.0,5,cha
1,tba,201501401.0,0,phi
9,tex,201501402.0,0,col
7,tor,201501403.0,1,oak
3,bal,201501404.0,4,nya
2,bos,201501405.0,4,hou
1,chn,201501406.0,9,cin
6,chn,201501407.0,5,cin
7,cle,201501408.0,5,mil
3,lan,201501409.0,1,atl
5,mia,201501410.0,3,ari
2,min,201501411.0,5,ana
3,nyn,201501412.0,4,was
1,pit,201501413.0,5,kca
4,sea,201501414.0,9,det
7,sfn,201501415.0,1,sdn
3,sln,201501416.0,2,cha
4,tba,201501417.0,5,phi
10,tex,201501418.0,8,col
3,tor,201501419.0,4,oak
3,bal,201501420.0,9,nya
4,bos,201501421.0,5,hou
8,cha,201501422.0,1,cle
3,kca,201501423.0,4,sln
3,lan,201501424.0,0,nyn
4,mia,201501425.0,0,sdn
3,mil,201501426.0,8,ari
3,min,201501427.0,0,ana
3,sea,201501428.0,2,det
5,tor,201501429.0,2,oak
3,was,201501430.0,7,pit
2,atl,201501431.0,4,sln
1,bal,201501432.0,3,tba
6,cha,201501433.0,0,cle
5,cin,201501434.0,5,col
1,det,201501435.0,2,bos
4,hou,201501436.0,0,kca
7,lan,201501437.0,2,nyn
1,mia,201501438.0,3,sdn
2,mil,201501439.0,1,ari
1,nya,201501440.0,10,min
3,oak,201501441.0,9,sfn
5,phi,201501442.0,3,chn
4,tex,201501443.0,2,ana
2,tor,201501444.0,5,sea
5,was,201501445.0,7,pit
0,atl,201501446.0,1,sln
5,bal,201501447.0,1,tba
10,cha,201501448.0,3,cle
5,cin,201501449.0,2,col
5,det,201501450.0,1,bos
1,hou,201501451.0,2,kca
2,lan,201501452.0,15,nyn
1,mia,201501453.0,3,sdn
0,mil,201501454.0,2,ari
8,nya,201501455.0,5,min
1,oak,201501456.0,2,sfn
5,phi,201501457.0,0,chn
7,tex,201501458.0,6,ana
8,tor,201501459.0,6,sea
9,was,201501460.0,3,pit
3,atl,201501461.0,2,sln
5,bal,201501462.0,2,tba
2,cha,201501463.0,1,cle
7,cin,201501464.0,17,col
1,det,201501465.0,11,bos
1,hou,201501466.0,5,kca
2,lan,201501467.0,3,nyn
2,mia,201501468.0,3,sdn
0,mil,201501469.0,3,ari
7,nya,201501470.0,2,min
3,oak,201501471.0,4,sfn
11,phi,201501472.0,5,chn
7,tex,201501473.0,13,ana
5,tor,201501474.0,6,sea
1,was,201501475.0,3,pit
4,ari,201501476.0,3,sea
1,atl,201501477.0,2,bal
10,cha,201501478.0,8,bos
1,cin,201501479.0,4,sln
8,col,201501480.0,9,chn
2,det,201501481.0,5,tba
9,kca,201501482.0,4,cle
2,mil,201501483.0,4,sfn
6,nya,201501484.0,2,tex
5,ana,201501485.0,10,hou
8,ari,201501486.0,4,sea
3,atl,201501487.0,7,bal
9,cha,201501488.0,4,bos
4,cin,201501489.0,0,sln
7,col,201501490.0,2,chn
2,det,201501491.0,10,tba
2,kca,201501492.0,1,cle
5,mil,201501493.0,2,sfn
21,nya,201501494.0,5,tex
2,oak,201501495.0,0,lan
3,phi,201501496.0,2,tor
8,pit,201501497.0,7,min
0,sdn,201501498.0,4,nyn
1,was,201501499.0,4,mia
3,ana,201501500.0,6,hou
8,ari,201501501.0,2,sea
0,atl,201501502.0,2,bal
9,cha,201501503.0,2,bos
1,cin,201501504.0,0,sln
2,col,201501505.0,3,chn
2,det,201501506.0,1,tba
1,kca,201501507.0,12,cle
0,mil,201501508.0,5,sfn
2,nya,201501509.0,5,tex
7,oak,201501510.0,10,lan
2,phi,201501511.0,8,tor
10,pit,201501512.0,4,min
7,sdn,201501513.0,3,nyn
7,was,201501514.0,2,mia
0,ana,201501515.0,3,hou
1,atl,201501516.0,4,phi
2,cha,201501517.0,8,bos
5,chn,201501518.0,2,mil
3,cle,201501519.0,1,oak
8,col,201501520.0,9,sln
9,det,201501521.0,8,bal
2,kca,201501522.0,5,tor
6,nya,201501523.0,7,tex
5,pit,201501524.0,15,cin
8,sdn,201501525.0,7,nyn
5,sea,201501526.0,9,min
1,was,201501527.0,0,mia
3,ana,201501528.0,5,lan
6,ari,201501529.0,4,hou
3,atl,201501530.0,9,phi
4,chn,201501531.0,1,mil
2,cle,201501532.0,1,oak
0,col,201501533.0,7,sln
7,det,201501534.0,8,bal
6,kca,201501535.0,7,tor
13,nya,201501536.0,6,cha
5,pit,201501537.0,4,cin
8,sdn,201501538.0,3,mia
6,sea,201501539.0,1,min
3,sfn,201501540.0,6,tex
5,tba,201501541.0,7,bos
1,was,201501542.0,2,nyn
1,ana,201501543.0,3,lan
2,ari,201501544.0,9,hou
2,atl,201501545.0,12,phi
4,chn,201501546.0,2,mil
1,cle,201501547.0,5,oak
6,col,201501548.0,2,sln
2,det,201501549.0,6,bal
7,kca,201501550.0,6,tor
2,nya,201501551.0,8,cha
3,pit,201501552.0,4,cin
5,sdn,201501553.0,3,mia
2,sea,201501554.0,3,min
9,sfn,201501555.0,7,tex
7,tba,201501556.0,11,bos
2,was,201501557.0,3,nyn
3,ana,201501558.0,5,lan
1,ari,201501559.0,4,hou
6,atl,201501560.0,2,phi
4,chn,201501561.0,3,mil
1,cle,201501562.0,2,oak
2,col,201501563.0,3,sln
6,det,201501564.0,1,bal
2,kca,201501565.0,5,tor
12,nya,201501566.0,3,cha
3,pit,201501567.0,0,cin
2,sdn,201501568.0,5,mia
4,sea,201501569.0,1,min
1,sfn,201501570.0,2,tex
4,tba,201501571.0,3,bos
2,was,201501572.0,5,nyn
6,ari,201501573.0,4,was
9,bal,201501574.0,2,oak
1,chn,201501575.0,1,pit
4,cle,201501576.0,5,ana
9,hou,201501577.0,12,tex
1,min,201501578.0,5,tor
12,nyn,201501579.0,1,mia
13,sdn,201501580.0,5,mil
8,sea,201501581.0,7,col
8,sfn,201501582.0,9,atl
5,tba,201501583.0,4,cha
4,ari,201501584.0,5,was
0,bal,201501585.0,5,oak
3,bos,201501586.0,13,nya
5,chn,201501587.0,0,pit
2,cle,201501588.0,0,ana
3,hou,201501589.0,4,tex
5,kca,201501590.0,1,det
2,lan,201501591.0,6,phi
1,min,201501592.0,3,tor
5,nyn,201501593.0,1,mia
1,sdn,201501594.0,4,mil
10,sea,201501595.0,4,col
8,sfn,201501596.0,3,atl
2,sln,201501597.0,3,cin
11,tba,201501598.0,3,cha
11,ari,201501599.0,4,was
7,bal,201501600.0,3,oak
2,bos,201501601.0,1,nya
5,chn,201501602.0,7,pit
3,cle,201501603.0,3,ana
3,hou,201501604.0,4,tex
1,kca,201501605.0,2,det
4,lan,201501606.0,3,phi
7,min,201501607.0,9,tor
8,nyn,201501608.0,6,mia
5,sdn,201501609.0,8,mil
5,sea,201501610.0,7,col
6,sfn,201501611.0,1,atl
4,sln,201501612.0,3,cin
5,tba,201501613.0,6,cha
3,ari,201501614.0,8,was
1,bos,201501615.0,2,nya
5,hou,201501616.0,4,oak
6,kca,201501617.0,8,det
10,lan,201501618.0,8,phi
8,mia,201501619.0,9,atl
3,min,201501620.0,9,tor
1,sdn,201501621.0,10,mil
4,sfn,201501622.0,5,chn
3,sln,201501623.0,0,cin
4,bal,201501624.0,8,ana
7,bos,201501625.0,2,det
2,cha,201501626.0,3,kca
0,cin,201501627.0,2,ari
5,col,201501628.0,4,was
1,hou,201501629.0,3,oak
4,lan,201501630.0,5,pit
3,mia,201501631.0,6,atl
10,min,201501632.0,9,cle
4,nyn,201501633.0,3,tba
4,phi,201501634.0,3,sdn
3,sfn,201501635.0,7,chn
6,sln,201501636.0,0,mil
3,tex,201501637.0,4,sea
2,tor,201501638.0,1,nya
5,bal,201501639.0,0,ana
6,bos,201501640.0,7,det
6,cha,201501641.0,7,kca
4,cin,201501642.0,1,ari
1,col,201501643.0,6,was
1,hou,201501644.0,2,oak
5,lan,201501645.0,6,pit
2,mia,201501646.0,7,atl
4,min,201501647.0,17,cle
4,nyn,201501648.0,5,tba
4,phi,201501649.0,2,sdn
6,sfn,201501650.0,8,chn
3,sln,201501651.0,0,mil
11,tex,201501652.0,3,sea
6,tor,201501653.0,0,nya
4,bal,201501654.0,5,ana
7,bos,201501655.0,2,det
4,cha,201501656.0,5,kca
3,cin,201501657.0,4,ari
6,col,201501658.0,4,was
4,hou,201501659.0,5,oak
6,lan,201501660.0,13,pit
4,mia,201501661.0,1,atl
1,min,201501662.0,8,cle
3,nyn,201501663.0,4,tba
5,phi,201501664.0,3,sdn
0,sfn,201501665.0,2,chn
4,sln,201501666.0,5,mil
2,tex,201501667.0,4,sea
2,tor,201501668.0,0,nya
2,ana,201501669.0,8,cha
3,bal,201501670.0,2,sea
1,cin,201501671.0,2,sdn
2,col,201501672.0,4,nyn
0,det,201501673.0,4,kca
3,phi,201501674.0,13,ari
8,was,201501675.0,3,lan
0,ana,201501676.0,3,cha
0,atl,201501677.0,2,tba
5,bal,201501678.0,6,sea
4,bos,201501679.0,5,mia
6,cin,201501680.0,11,sdn
0,col,201501681.0,4,nyn
1,det,201501682.0,6,kca
1,hou,201501683.0,3,sfn
3,mil,201501684.0,6,chn
4,nya,201501685.0,5,cle
2,oak,201501686.0,4,tor
1,phi,201501687.0,13,ari
3,pit,201501688.0,4,sln
2,tex,201501689.0,3,min
0,was,201501690.0,5,lan
2,ana,201501691.0,3,cha
6,atl,201501692.0,9,tba
0,bal,201501693.0,3,sea
6,bos,201501694.0,14,mia
7,cin,201501695.0,3,sdn
0,col,201501696.0,3,nyn
7,det,201501697.0,4,kca
2,hou,201501698.0,0,sfn
2,mil,201501699.0,3,chn
1,nya,201501700.0,2,cle
3,oak,201501701.0,10,tor
7,phi,201501702.0,6,ari
2,pit,201501703.0,4,sln
1,tex,201501704.0,11,min
0,was,201501705.0,3,lan
7,ana,201501706.0,6,kca
10,cin,201501707.0,3,lan
3,col,201501708.0,12,nyn
2,mil,201501709.0,9,chn
8,nya,201501710.0,6,cle
2,oak,201501711.0,4,tor
10,pit,201501712.0,5,sln
6,tex,201501713.0,5,min
1,was,201501714.0,3,sfn
1,ana,201501715.0,4,kca
2,ari,201501716.0,3,atl
6,chn,201501717.0,5,cha
3,cin,201501718.0,5,lan
6,cle,201501719.0,1,min
1,det,201501720.0,5,hou
1,mia,201501721.0,3,sln
4,nya,201501722.0,3,tor
6,oak,201501723.0,8,bal
1,phi,201501724.0,3,mil
3,pit,201501725.0,2,nyn
9,sdn,201501726.0,5,col
1,sea,201501727.0,15,bos
3,tba,201501728.0,5,tex
5,was,201501729.0,8,sfn
4,ana,201501730.0,9,kca
8,ari,201501731.0,4,atl
6,chn,201501732.0,3,cha
3,cin,201501733.0,8,lan
1,cle,201501734.0,4,min
4,det,201501735.0,2,hou
2,mia,201501736.0,6,sln
4,nya,201501737.0,1,tor
3,oak,201501738.0,4,bal
2,phi,201501739.0,4,mil
5,pit,201501740.0,3,nyn
7,sdn,201501741.0,5,col
10,sea,201501742.0,22,bos
4,tba,201501743.0,12,tex
6,was,201501744.0,12,sfn
3,ana,201501745.0,4,kca
1,ari,201501746.0,2,atl
1,chn,201501747.0,3,cha
1,cin,201501748.0,2,lan
1,cle,201501749.0,4,min
5,det,201501750.0,6,hou
